X_coord,Y_coord,Ref_wind,Num_tot_turb,ID,Turb_num
1248.086018,445,7.41792536,3,3_turbine_21th_simulation,1
469.3207223,274,7.37258196,3,3_turbine_21th_simulation,2
0,0,7.32871819,3,3_turbine_22th_simulation,0
1397.827058,-85,6.8349719,3,3_turbine_22th_simulation,1
2740.990137,266,7.37997532,3,3_turbine_22th_simulation,2
0,0,7.30681944,3,3_turbine_23th_simulation,0
2637.847137,-134,7.02209044,3,3_turbine_23th_simulation,1
306.6045874,-263,7.40123367,3,3_turbine_23th_simulation,2
0,0,7.32696629,3,3_turbine_24th_simulation,0
968.3146878,-548,7.36104774,3,3_turbine_24th_simulation,1
1424.593454,-443,7.22434473,3,3_turbine_24th_simulation,2
0,0,7.31979752,3,3_turbine_25th_simulation,0
2317.902634,-48,6.80617666,3,3_turbine_25th_simulation,1
625.1190137,-274,7.37903786,3,3_turbine_25th_simulation,2
0,0,7.31824493,3,3_turbine_26th_simulation,0
2728.276665,401,7.40687466,3,3_turbine_26th_simulation,1
698.6015109,-30,5.74155998,3,3_turbine_26th_simulation,2
0,0,7.31465673,3,3_turbine_27th_simulation,0
3134.044491,98,7.21130228,3,3_turbine_27th_simulation,1
520.4517157,-235,7.39051294,3,3_turbine_27th_simulation,2
0,0,7.32980347,3,3_turbine_28th_simulation,0
2896.303562,340,7.35985184,3,3_turbine_28th_simulation,1
1792.258551,-41,6.52383041,3,3_turbine_28th_simulation,2
0,0,7.32943249,3,3_turbine_29th_simulation,0
267.595869,540,7.33835411,3,3_turbine_29th_simulation,1
2892.180405,-72,7.07203674,3,3_turbine_29th_simulation,2
0,0,7.32067013,3,3_turbine_30th_simulation,0
1976.257388,325,6.46467066,3,3_turbine_30th_simulation,1
138.1562533,332,7.31171179,3,3_turbine_30th_simulation,2
0,0,7.32942486,3,3_turbine_31th_simulation,0
1389.083966,480,7.3643899,3,3_turbine_31th_simulation,1
3466.148029,369,7.14242458,3,3_turbine_31th_simulation,2
0,0,7.32670736,3,3_turbine_32th_simulation,0
3314.047134,-47,7.11734056,3,3_turbine_32th_simulation,1
951.2803371,338,7.38426304,3,3_turbine_32th_simulation,2
0,0,7.28882408,3,3_turbine_33th_simulation,0
311.2404831,159,7.37040663,3,3_turbine_33th_simulation,1
3634.048319,381,7.41473866,3,3_turbine_33th_simulation,2
0,0,7.31532955,3,3_turbine_34th_simulation,0
395.5340008,-327,7.36052418,3,3_turbine_34th_simulation,1
1742.887628,-193,7.25162983,3,3_turbine_34th_simulation,2
0,0,7.32945156,3,3_turbine_35th_simulation,0
1796.352474,-274,7.35850191,3,3_turbine_35th_simulation,1
2360.079471,-132,7.16257763,3,3_turbine_35th_simulation,2
0,0,7.29795885,3,3_turbine_36th_simulation,0
472.7783153,61,6.39741707,3,3_turbine_36th_simulation,1
1813.523519,372,7.40038061,3,3_turbine_36th_simulation,2
0,0,7.32772112,3,3_turbine_37th_simulation,0
1057.672169,418,7.37205935,3,3_turbine_37th_simulation,1
2716.21248,508,7.10931349,3,3_turbine_37th_simulation,2
0,0,7.31667948,3,3_turbine_38th_simulation,0
2145.550672,-297,7.40194845,3,3_turbine_38th_simulation,1
657.6340281,-15,5.47514963,3,3_turbine_38th_simulation,2
0,0,7.32850361,3,3_turbine_39th_simulation,0
3588.808707,-442,7.42718649,3,3_turbine_39th_simulation,1
1347.378046,-48,6.42488909,3,3_turbine_39th_simulation,2
0,0,7.32765675,3,3_turbine_40th_simulation,0
1082.991478,379,7.40589714,3,3_turbine_40th_simulation,1
3013.291482,531,7.33634567,3,3_turbine_40th_simulation,2
0,0,7.33237457,3,3_turbine_41th_simulation,0
3673.764682,49,7.20641899,3,3_turbine_41th_simulation,1
231.5366799,-599,7.38507891,3,3_turbine_41th_simulation,2
0,0,7.28663397,3,3_turbine_42th_simulation,0
1534.441087,69,6.76998329,3,3_turbine_42th_simulation,1
274.6418387,-177,7.40660429,3,3_turbine_42th_simulation,2
0,0,7.32629681,3,3_turbine_43th_simulation,0
1601.020143,533,7.32294655,3,3_turbine_43th_simulation,1
959.4598991,399,7.33437204,3,3_turbine_43th_simulation,2
0,0,7.32696724,3,3_turbine_44th_simulation,0
1128.439996,-35,6.1532526,3,3_turbine_44th_simulation,1
2461.479812,120,7.11591768,3,3_turbine_44th_simulation,2
0,0,7.32266474,3,3_turbine_45th_simulation,0
606.0169413,380,7.37243795,3,3_turbine_45th_simulation,1
2080.631562,-52,6.66176558,3,3_turbine_45th_simulation,2
0,0,7.32057238,3,3_turbine_46th_simulation,0
792.226609,-89,6.87732649,3,3_turbine_46th_simulation,1
1966.946399,271,7.3827033,3,3_turbine_46th_simulation,2
0,0,7.31261206,3,3_turbine_47th_simulation,0
274.154668,311,7.37811995,3,3_turbine_47th_simulation,1
2979.165642,-317,7.40470314,3,3_turbine_47th_simulation,2
0,0,7.30361652,3,3_turbine_48th_simulation,0
463.3316473,-148,7.33649778,3,3_turbine_48th_simulation,1
1464.652206,140,7.25171423,3,3_turbine_48th_simulation,2
0,0,7.32321739,3,3_turbine_49th_simulation,0
2157.774617,560,7.38986683,3,3_turbine_49th_simulation,1
854.5753984,148,7.28457355,3,3_turbine_49th_simulation,2
0,0,7.32594585,3,3_turbine_50th_simulation,0
1941.484156,-1,6.5169816,3,3_turbine_50th_simulation,1
1008.326881,-242,7.32956028,3,3_turbine_50th_simulation,2
0,0,7.32655001,3,3_turbine_51th_simulation,0
3413.377659,233,7.41806316,3,3_turbine_51th_simulation,1
627.2116364,524,7.39242983,3,3_turbine_51th_simulation,2
0,0,7.3263464,3,3_turbine_52th_simulation,0
1472.895997,551,7.41614866,3,3_turbine_52th_simulation,1
1009.149331,379,7.35447216,3,3_turbine_52th_simulation,2
0,0,7.32206821,3,3_turbine_53th_simulation,0
775.8981361,-166,7.3107419,3,3_turbine_53th_simulation,1
3521.752243,-581,7.44408751,3,3_turbine_53th_simulation,2
0,0,7.32919121,3,3_turbine_54th_simulation,0
116.633659,418,7.36469793,3,3_turbine_54th_simulation,1
1272.136833,368,6.37569666,3,3_turbine_54th_simulation,2
0,0,7.32977438,3,3_turbine_55th_simulation,0
328.4232524,583,7.36519527,3,3_turbine_55th_simulation,1
2795.033708,-76,6.99148178,3,3_turbine_55th_simulation,2
0,0,7.28555059,3,3_turbine_56th_simulation,0
1729.5623,-552,7.42162704,3,3_turbine_56th_simulation,1
296.0748785,-158,7.36393404,3,3_turbine_56th_simulation,2
0,0,7.32980728,3,3_turbine_57th_simulation,0
1998.499658,563,6.40664387,3,3_turbine_57th_simulation,1
319.9419311,590,7.41643,3,3_turbine_57th_simulation,2
0,0,7.32949162,3,3_turbine_58th_simulation,0
2225.884388,62,7.0754981,3,3_turbine_58th_simulation,1
3139.754591,-296,7.44029951,3,3_turbine_58th_simulation,2
0,0,7.32409143,3,3_turbine_59th_simulation,0
1784.846321,-99,6.90102959,3,3_turbine_59th_simulation,1
947.776986,112,7.18272448,3,3_turbine_59th_simulation,2
0,0,7.31817579,3,3_turbine_60th_simulation,0
280.834136,361,7.34762096,3,3_turbine_60th_simulation,1
2441.473413,341,6.62040949,3,3_turbine_60th_simulation,2
0,0,7.32748318,3,3_turbine_61th_simulation,0
3130.753391,290,7.37490368,3,3_turbine_61th_simulation,1
404.0804663,546,7.39568186,3,3_turbine_61th_simulation,2
0,0,7.32949066,3,3_turbine_62th_simulation,0
3602.93767,-508,7.37651587,3,3_turbine_62th_simulation,1
1515.522216,-335,7.38707399,3,3_turbine_62th_simulation,2
0,0,7.32519865,3,3_turbine_63th_simulation,0
2808.161683,404,7.37042999,3,3_turbine_63th_simulation,1
291.8258669,-460,7.42172909,3,3_turbine_63th_simulation,2
0,0,7.31588554,3,3_turbine_64th_simulation,0
410.1907752,319,7.34841871,3,3_turbine_64th_simulation,1
2095.761966,-44,6.65199804,3,3_turbine_64th_simulation,2
0,0,7.3167882,3,3_turbine_65th_simulation,0
2829.061002,-7,6.64203835,3,3_turbine_65th_simulation,1
658.7501331,122,7.27429342,3,3_turbine_65th_simulation,2
0,0,7.31012297,3,3_turbine_66th_simulation,0
238.1567688,297,7.37331533,3,3_turbine_66th_simulation,1
1807.661334,-113,7.08476973,3,3_turbine_66th_simulation,2
0,0,7.33520937,3,3_turbine_67th_simulation,0
174.2726406,222,7.41890955,3,3_turbine_67th_simulation,1
1362.910264,115,6.86467314,3,3_turbine_67th_simulation,2
0,0,7.32410097,3,3_turbine_68th_simulation,0
829.1053339,239,7.36039019,3,3_turbine_68th_simulation,1
2806.324193,338,7.09463358,3,3_turbine_68th_simulation,2
0,0,7.33026028,3,3_turbine_69th_simulation,0
1424.473003,59,6.647089,3,3_turbine_69th_simulation,1
95.39459775,-405,7.34192991,3,3_turbine_69th_simulation,2
0,0,7.31987524,3,3_turbine_70th_simulation,0
1803.611307,-115,6.61802292,3,3_turbine_70th_simulation,1
707.9134503,-196,7.37256289,3,3_turbine_70th_simulation,2
0,0,7.31997681,3,3_turbine_71th_simulation,0
240.2457096,-371,7.37254286,3,3_turbine_71th_simulation,1
2776.98423,-118,7.14333153,3,3_turbine_71th_simulation,2
0,0,7.32838964,3,3_turbine_72th_simulation,0
1256.489433,317,7.37471676,3,3_turbine_72th_simulation,1
3609.356681,70,7.17857981,3,3_turbine_72th_simulation,2
0,0,7.3043623,3,3_turbine_73th_simulation,0
1876.200284,489,7.44091177,3,3_turbine_73th_simulation,1
266.6054175,260,7.37776184,3,3_turbine_73th_simulation,2
0,0,7.32715845,3,3_turbine_74th_simulation,0
1186.168212,-201,7.36487627,3,3_turbine_74th_simulation,1
1765.301243,-153,6.07476139,3,3_turbine_74th_simulation,2
0,0,7.32889462,3,3_turbine_75th_simulation,0
1278.218939,424,7.35185337,3,3_turbine_75th_simulation,1
2998.227796,143,7.2851572,3,3_turbine_75th_simulation,2
0,0,7.32664442,3,3_turbine_76th_simulation,0
842.7224245,-437,7.39454079,3,3_turbine_76th_simulation,1
2770.472195,-397,6.69688129,3,3_turbine_76th_simulation,2
0,0,7.32799721,3,3_turbine_77th_simulation,0
3220.529436,473,7.46449232,3,3_turbine_77th_simulation,1
406.7330897,-558,7.35750628,3,3_turbine_77th_simulation,2
0,0,7.32752514,3,3_turbine_78th_simulation,0
1232.949119,-360,7.400805,3,3_turbine_78th_simulation,1
363.5180033,-592,7.3428483,3,3_turbine_78th_simulation,2
0,0,7.32854462,3,3_turbine_79th_simulation,0
1401.826721,54,6.64867115,3,3_turbine_79th_simulation,1
2761.978584,296,7.39449167,3,3_turbine_79th_simulation,2
0,0,7.32568169,3,3_turbine_80th_simulation,0
1434.048235,39,4.95006943,3,3_turbine_80th_simulation,1
1134.359643,83,6.81008863,3,3_turbine_80th_simulation,2
0,0,7.27535439,3,3_turbine_81th_simulation,0
272.1486755,-135,7.38173819,3,3_turbine_81th_simulation,1
3220.603353,466,7.48849821,3,3_turbine_81th_simulation,2
0,0,7.32836723,3,3_turbine_82th_simulation,0
1719.641907,-563,7.28605747,3,3_turbine_82th_simulation,1
1357.953028,-461,7.34039307,3,3_turbine_82th_simulation,2
0,0,7.33385038,3,3_turbine_83th_simulation,0
132.3598205,525,7.3881917,3,3_turbine_83th_simulation,1
2143.237046,6,6.63271999,3,3_turbine_83th_simulation,2
0,0,7.32709551,3,3_turbine_84th_simulation,0
2896.671689,-253,7.01746893,3,3_turbine_84th_simulation,1
1032.734122,-331,7.34600401,3,3_turbine_84th_simulation,2
0,0,7.33558464,3,3_turbine_85th_simulation,0
3298.29493,518,7.10420799,3,3_turbine_85th_simulation,1
125.4788083,591,7.34741974,3,3_turbine_85th_simulation,2
0,0,7.33069706,3,3_turbine_86th_simulation,0
120.1673684,-445,7.35755348,3,3_turbine_86th_simulation,1
1477.935992,81,6.92159843,3,3_turbine_86th_simulation,2
0,0,7.32842255,3,3_turbine_87th_simulation,0
2217.261283,-322,7.09013414,3,3_turbine_87th_simulation,1
1221.160802,-419,7.38267517,3,3_turbine_87th_simulation,2
0,0,7.33018303,3,3_turbine_88th_simulation,0
3408.274429,49,7.11883974,3,3_turbine_88th_simulation,1
2415.356432,355,7.40453196,3,3_turbine_88th_simulation,2
0,0,7.32898092,3,3_turbine_89th_simulation,0
1405.752459,-588,7.30297947,3,3_turbine_89th_simulation,1
1749.773238,-563,5.17052031,3,3_turbine_89th_simulation,2
0,0,7.32239008,3,3_turbine_90th_simulation,0
2840.578605,429,7.41355085,3,3_turbine_90th_simulation,1
275.7412026,-407,7.36312103,3,3_turbine_90th_simulation,2
0,0,7.32912397,3,3_turbine_91th_simulation,0
341.5366155,577,7.36456156,3,3_turbine_91th_simulation,1
2205.889201,444,7.23420525,3,3_turbine_91th_simulation,2
0,0,7.31959438,3,3_turbine_92th_simulation,0
766.6832084,-93,6.90746021,3,3_turbine_92th_simulation,1
1784.569982,135,7.1947875,3,3_turbine_92th_simulation,2
0,0,7.33600044,3,3_turbine_93th_simulation,0
1719.486076,43,6.63017416,3,3_turbine_93th_simulation,1
97.85477831,579,7.35868502,3,3_turbine_93th_simulation,2
0,0,7.31470728,3,3_turbine_94th_simulation,0
329.1066916,336,7.39611149,3,3_turbine_94th_simulation,1
1596.043018,-158,7.29750967,3,3_turbine_94th_simulation,2
0,0,7.32399845,3,3_turbine_95th_simulation,0
1343.009465,277,5.60886717,3,3_turbine_95th_simulation,1
933.2101894,242,7.28523588,3,3_turbine_95th_simulation,2
0,0,7.32517242,3,3_turbine_96th_simulation,0
179.1527464,-399,7.39934969,3,3_turbine_96th_simulation,1
2763.657202,21,6.9314599,3,3_turbine_96th_simulation,2
0,0,7.33036089,3,3_turbine_97th_simulation,0
3232.926226,269,7.40847731,3,3_turbine_97th_simulation,1
2545.179851,456,7.41562033,3,3_turbine_97th_simulation,2
0,0,7.33889008,3,3_turbine_98th_simulation,0
28.75310118,434,7.36263275,3,3_turbine_98th_simulation,1
3035.648714,-201,7.35859156,3,3_turbine_98th_simulation,2
0,0,7.32813883,3,3_turbine_99th_simulation,0
3617.323528,-247,7.41080379,3,3_turbine_99th_simulation,1
234.0838927,478,7.34592628,3,3_turbine_99th_simulation,2
0,0,7.31604195,3,3_turbine_100th_simulation,0
670.6616936,-97,6.94915676,3,3_turbine_100th_simulation,1
1690.392605,255,7.40927505,3,3_turbine_100th_simulation,2
0,0,7.32420301,3,3_turbine_101th_simulation,0
2380.091838,93,7.11243057,3,3_turbine_101th_simulation,1
763.5710944,-346,7.3761425,3,3_turbine_101th_simulation,2
0,0,7.33000755,3,3_turbine_102th_simulation,0
3264.93867,381,6.29368401,3,3_turbine_102th_simulation,1
2034.890616,420,7.40852928,3,3_turbine_102th_simulation,2
0,0,7.32848978,3,3_turbine_103th_simulation,0
2418.775571,14,5.89309692,3,3_turbine_103th_simulation,1
1370.700786,6,6.22670746,3,3_turbine_103th_simulation,2
0,0,7.31737661,3,3_turbine_104th_simulation,0
711.2267017,40,6.07161665,3,3_turbine_104th_simulation,1
1561.45898,174,7.25438976,3,3_turbine_104th_simulation,2
0,0,7.33027983,3,3_turbine_105th_simulation,0
3869.062395,-565,7.45928907,3,3_turbine_105th_simulation,1
2211.028345,-219,7.37629938,3,3_turbine_105th_simulation,2
0,0,7.32843018,3,3_turbine_106th_simulation,0
3178.464246,189,7.36643171,3,3_turbine_106th_simulation,1
983.602798,547,7.40619802,3,3_turbine_106th_simulation,2
0,0,7.32522821,3,3_turbine_107th_simulation,0
2890.358867,120,7.26661539,3,3_turbine_107th_simulation,1
579.9129892,471,7.38447762,3,3_turbine_107th_simulation,2
0,0,7.26591492,3,3_turbine_108th_simulation,0
291.5887245,10,4.75134897,3,3_turbine_108th_simulation,1
3464.414868,-246,7.3414278,3,3_turbine_108th_simulation,2
0,0,7.33002758,3,3_turbine_109th_simulation,0
3355.287291,-548,7.45386696,3,3_turbine_109th_simulation,1
1994.910338,-111,7.08026075,3,3_turbine_109th_simulation,2
0,0,7.32786846,3,3_turbine_110th_simulation,0
1074.011497,-429,7.35695553,3,3_turbine_110th_simulation,1
3018.331021,236,7.37727785,3,3_turbine_110th_simulation,2
0,0,7.32687378,3,3_turbine_111th_simulation,0
1116.083853,148,7.30514956,3,3_turbine_111th_simulation,1
2834.681017,-466,7.40280437,3,3_turbine_111th_simulation,2
0,0,7.31990099,3,3_turbine_112th_simulation,0
1381.940229,-321,6.74199247,3,3_turbine_112th_simulation,1
469.4540456,-396,7.38395929,3,3_turbine_112th_simulation,2
0,0,7.32892561,3,3_turbine_113th_simulation,0
1299.430506,-590,7.36319828,3,3_turbine_113th_simulation,1
1931.271841,-378,7.38536596,3,3_turbine_113th_simulation,2
0,0,7.29579353,3,3_turbine_114th_simulation,0
386.9023965,160,7.36823463,3,3_turbine_114th_simulation,1
1215.843627,109,6.07659292,3,3_turbine_114th_simulation,2
0,0,7.30702829,3,3_turbine_115th_simulation,0
438.5684765,-193,7.34290934,3,3_turbine_115th_simulation,1
3096.617211,262,7.43817139,3,3_turbine_115th_simulation,2
0,0,7.32681513,3,3_turbine_116th_simulation,0
2337.017853,230,7.39581347,3,3_turbine_116th_simulation,1
830.9626417,487,7.37704134,3,3_turbine_116th_simulation,2
0,0,7.32686424,3,3_turbine_117th_simulation,0
2226.398719,337,7.42688227,3,3_turbine_117th_simulation,1
203.5752984,-444,7.39671612,3,3_turbine_117th_simulation,2
0,0,7.30532885,3,3_turbine_118th_simulation,0
1481.437808,-288,7.37348652,3,3_turbine_118th_simulation,1
502.629075,-4,5.13134241,3,3_turbine_118th_simulation,2
0,0,7.32490301,3,3_turbine_119th_simulation,0
2362.045145,-170,6.21671152,3,3_turbine_119th_simulation,1
927.8609999,-156,7.29381275,3,3_turbine_119th_simulation,2
0,0,7.36608219,3,3_turbine_120th_simulation,0
1560.880097,-47,6.25379753,3,3_turbine_120th_simulation,1
918.6150944,77,6.76901054,3,3_turbine_120th_simulation,2
0,0,7.27799416,3,3_turbine_121th_simulation,0
379.6109414,-76,6.70242262,3,3_turbine_121th_simulation,1
1064.366946,-196,7.28418636,3,3_turbine_121th_simulation,2
0,0,7.32623434,3,3_turbine_122th_simulation,0
2407.901492,149,7.08157063,3,3_turbine_122th_simulation,1
1076.309637,52,6.47143221,3,3_turbine_122th_simulation,2
0,0,7.30087996,3,3_turbine_123th_simulation,0
507.4797058,-68,6.4960556,3,3_turbine_123th_simulation,1
1339.602541,194,7.35874987,3,3_turbine_123th_simulation,2
0,0,7.32256603,3,3_turbine_124th_simulation,0
391.4079614,-424,7.34404659,3,3_turbine_124th_simulation,1
3953.911157,325,7.4148078,3,3_turbine_124th_simulation,2
0,0,7.32565737,3,3_turbine_125th_simulation,0
1675.447403,38,6.49063969,3,3_turbine_125th_simulation,1
1081.704371,-109,7.03926754,3,3_turbine_125th_simulation,2
0,0,7.32981062,3,3_turbine_126th_simulation,0
3224.320567,103,7.26319981,3,3_turbine_126th_simulation,1
254.0495187,537,7.39037275,3,3_turbine_126th_simulation,2
0,0,7.2772851,3,3_turbine_127th_simulation,0
334.9630334,-19,4.93771601,3,3_turbine_127th_simulation,1
2605.740908,-313,7.36997318,3,3_turbine_127th_simulation,2
0,0,7.32059956,3,3_turbine_128th_simulation,0
2656.679773,-4,6.85645676,3,3_turbine_128th_simulation,1
250.1716073,-380,7.38766861,3,3_turbine_128th_simulation,2
0,0,7.28614187,3,3_turbine_129th_simulation,0
2011.978247,-303,7.39293671,3,3_turbine_129th_simulation,1
272.3463847,173,7.3901248,3,3_turbine_129th_simulation,2
0,0,7.30901241,3,3_turbine_130th_simulation,0
2617.51618,-513,7.40794992,3,3_turbine_130th_simulation,1
540.3058124,-20,5.33350515,3,3_turbine_130th_simulation,2
0,0,7.30747318,3,3_turbine_131th_simulation,0
524.6575091,18,5.36256599,3,3_turbine_131th_simulation,1
2042.294444,-426,7.40931416,3,3_turbine_131th_simulation,2
0,0,7.31738424,3,3_turbine_132th_simulation,0
390.4362088,-350,7.3761282,3,3_turbine_132th_simulation,1
1971.222765,-349,6.35024691,3,3_turbine_132th_simulation,2
0,0,7.33006239,3,3_turbine_133th_simulation,0
2854.66456,-125,6.70713043,3,3_turbine_133th_simulation,1
2136.571946,-207,7.37282896,3,3_turbine_133th_simulation,2
0,0,7.31179667,3,3_turbine_134th_simulation,0
1933.267811,-27,6.53265762,3,3_turbine_134th_simulation,1
447.10416,254,7.38675928,3,3_turbine_134th_simulation,2
0,0,7.32705975,3,3_turbine_135th_simulation,0
3171.06407,-480,7.43345165,3,3_turbine_135th_simulation,1
1114.090271,-14,6.02745581,3,3_turbine_135th_simulation,2
0,0,7.32776213,3,3_turbine_136th_simulation,0
1287.005487,-123,7.17313957,3,3_turbine_136th_simulation,1
2107.102782,-377,7.37457466,3,3_turbine_136th_simulation,2
0,0,7.32371998,3,3_turbine_137th_simulation,0
1532.028276,-97,6.94685602,3,3_turbine_137th_simulation,1
108.2449144,338,7.33738327,3,3_turbine_137th_simulation,2
0,0,7.32609081,3,3_turbine_138th_simulation,0
2212.502118,-186,7.33237028,3,3_turbine_138th_simulation,1
350.2131005,-503,7.34343815,3,3_turbine_138th_simulation,2
0,0,7.32224274,3,3_turbine_139th_simulation,0
290.1347681,412,7.34331179,3,3_turbine_139th_simulation,1
2506.391547,97,7.11020803,3,3_turbine_139th_simulation,2
0,0,7.3258667,3,3_turbine_140th_simulation,0
1021.386595,-77,6.64474297,3,3_turbine_140th_simulation,1
3051.404525,-236,7.34901953,3,3_turbine_140th_simulation,2
0,0,7.30518007,3,3_turbine_141th_simulation,0
2896.499469,591,7.40241766,3,3_turbine_141th_simulation,1
520.6460048,-63,6.30793571,3,3_turbine_141th_simulation,2
0,0,7.32752991,3,3_turbine_142th_simulation,0
1625.143065,-551,5.70007229,3,3_turbine_142th_simulation,1
902.7523098,-568,7.38672113,3,3_turbine_142th_simulation,2
0,0,7.32487154,3,3_turbine_143th_simulation,0
616.7863731,-531,7.34497595,3,3_turbine_143th_simulation,1
1286.574223,-341,7.36947012,3,3_turbine_143th_simulation,2
0,0,7.33431816,3,3_turbine_144th_simulation,0
2635.263312,247,7.43144274,3,3_turbine_144th_simulation,1
143.4873981,-573,7.38332129,3,3_turbine_144th_simulation,2
0,0,7.33278275,3,3_turbine_145th_simulation,0
2460.390305,-228,7.31194544,3,3_turbine_145th_simulation,1
78.77911997,-392,7.3510704,3,3_turbine_145th_simulation,2
0,0,7.32037783,3,3_turbine_146th_simulation,0
407.4768838,-389,7.38432789,3,3_turbine_146th_simulation,1
2047.135215,-32,6.60903168,3,3_turbine_146th_simulation,2
0,0,7.33365583,3,3_turbine_147th_simulation,0
2158.175033,325,7.37871647,3,3_turbine_147th_simulation,1
155.2366487,572,7.33232832,3,3_turbine_147th_simulation,2
0,0,7.31787872,3,3_turbine_148th_simulation,0
2127.561955,-545,7.35329056,3,3_turbine_148th_simulation,1
697.0612995,-46,6.00563192,3,3_turbine_148th_simulation,2
0,0,7.32989216,3,3_turbine_149th_simulation,0
2316.658662,-97,7.02032232,3,3_turbine_149th_simulation,1
2710.068125,-197,7.20501995,3,3_turbine_149th_simulation,2
0,0,7.32361317,3,3_turbine_150th_simulation,0
857.9355576,-194,7.36992693,3,3_turbine_150th_simulation,1
2062.405809,-198,6.06172228,3,3_turbine_150th_simulation,2
0,0,7.32630348,3,3_turbine_151th_simulation,0
1043.65349,18,6.08601046,3,3_turbine_151th_simulation,1
3509.072455,-311,7.4386034,3,3_turbine_151th_simulation,2
0,0,7.33139372,3,3_turbine_152th_simulation,0
1487.332113,549,6.25334406,3,3_turbine_152th_simulation,1
228.9115354,582,7.35936832,3,3_turbine_152th_simulation,2
0,0,7.32097626,3,3_turbine_153th_simulation,0
3612.831669,-278,7.14239073,3,3_turbine_153th_simulation,1
508.8527311,-367,7.38572836,3,3_turbine_153th_simulation,2
0,0,7.31320763,3,3_turbine_154th_simulation,0
583.1696515,131,7.29824877,3,3_turbine_154th_simulation,1
2280.400486,183,6.75292873,3,3_turbine_154th_simulation,2
0,0,7.30392742,3,3_turbine_155th_simulation,0
1043.205058,-189,6.96635962,3,3_turbine_155th_simulation,1
228.8250295,-279,7.3691082,3,3_turbine_155th_simulation,2
0,0,7.32738972,3,3_turbine_156th_simulation,0
749.4655623,-561,7.34460688,3,3_turbine_156th_simulation,1
2055.345163,-443,7.21042395,3,3_turbine_156th_simulation,2
0,0,7.31426144,3,3_turbine_157th_simulation,0
521.3997154,-185,7.1032548,3,3_turbine_157th_simulation,1
27.2948671,-278,7.35671711,3,3_turbine_157th_simulation,2
0,0,7.32876682,3,3_turbine_158th_simulation,0
1337.743225,250,7.38880873,3,3_turbine_158th_simulation,1
3225.603774,-303,7.43831921,3,3_turbine_158th_simulation,2
0,0,7.33829165,3,3_turbine_159th_simulation,0
26.6756889,-398,7.35823727,3,3_turbine_159th_simulation,1
1818.990174,-420,6.48371077,3,3_turbine_159th_simulation,2
0,0,7.32780838,3,3_turbine_160th_simulation,0
1135.954055,-342,7.35695314,3,3_turbine_160th_simulation,1
2770.422877,16,6.95636272,3,3_turbine_160th_simulation,2
0,0,7.31910324,3,3_turbine_161th_simulation,0
730.3924081,-42,5.98483753,3,3_turbine_161th_simulation,1
2418.327678,585,7.39090014,3,3_turbine_161th_simulation,2
0,0,7.31639624,3,3_turbine_162th_simulation,0
609.193041,-189,7.33439827,3,3_turbine_162th_simulation,1
2137.479381,-346,7.30002832,3,3_turbine_162th_simulation,2
0,0,7.31388235,3,3_turbine_163th_simulation,0
152.2857974,-307,7.37196255,3,3_turbine_163th_simulation,1
1103.695452,-306,5.91074371,3,3_turbine_163th_simulation,2
0,0,7.31262493,3,3_turbine_164th_simulation,0
581.8954985,131,7.31890106,3,3_turbine_164th_simulation,1
2008.20413,-209,7.34313822,3,3_turbine_164th_simulation,2
0,0,7.28386497,3,3_turbine_165th_simulation,0
1962.250405,-101,6.6369648,3,3_turbine_165th_simulation,1
226.6508495,-182,7.37704372,3,3_turbine_165th_simulation,2
0,0,7.32762861,3,3_turbine_166th_simulation,0
845.4333867,-565,7.35730457,3,3_turbine_166th_simulation,1
2258.83346,-450,7.16096973,3,3_turbine_166th_simulation,2
0,0,7.32829428,3,3_turbine_167th_simulation,0
1982.318697,490,7.15483952,3,3_turbine_167th_simulation,1
1237.565017,392,7.35934401,3,3_turbine_167th_simulation,2
0,0,7.32348728,3,3_turbine_168th_simulation,0
523.5134288,439,7.37598801,3,3_turbine_168th_simulation,1
2205.168467,-181,7.32781792,3,3_turbine_168th_simulation,2
0,0,7.28989792,3,3_turbine_169th_simulation,0
321.563201,164,7.39542627,3,3_turbine_169th_simulation,1
1474.40686,512,7.40624332,3,3_turbine_169th_simulation,2
0,0,7.33846569,3,3_turbine_170th_simulation,0
1604.028501,239,7.37984467,3,3_turbine_170th_simulation,1
32.98812467,479,7.37936354,3,3_turbine_170th_simulation,2
0,0,7.32135105,3,3_turbine_171th_simulation,0
3183.062775,-535,7.32879829,3,3_turbine_171th_simulation,1
498.5808048,-385,7.35132742,3,3_turbine_171th_simulation,2
0,0,7.32567549,3,3_turbine_172th_simulation,0
872.835315,-344,7.39366913,3,3_turbine_172th_simulation,1
2746.92731,132,7.25384378,3,3_turbine_172th_simulation,2
0,0,7.30192041,3,3_turbine_173th_simulation,0
662.1037681,-170,7.34871435,3,3_turbine_173th_simulation,1
264.9193353,-317,7.35157824,3,3_turbine_173th_simulation,2
0,0,7.31853247,3,3_turbine_174th_simulation,0
2044.481,-184,7.34473753,3,3_turbine_174th_simulation,1
653.1839663,201,7.37103271,3,3_turbine_174th_simulation,2
0,0,7.30489111,3,3_turbine_175th_simulation,0
2520.158678,572,7.4072032,3,3_turbine_175th_simulation,1
488.2416952,-8,5.12647915,3,3_turbine_175th_simulation,2
0,0,7.27521992,3,3_turbine_176th_simulation,0
